"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Resurvey.Burned.fi","P.Resurvey.Unburned.fi","P.Elevation.m.Res.Burn.fi","P.Elevation.m.Res.Unburn.fi","P.Elevation.m2.Res.Burn.fi","P.Elevation.m2.Res.Unburn.fi"
"VAME",40,95,107,"Yes","Global_unavg",0.101258532895944,-1.2606811561749,11.7613471732218,-22.7048280944267,-2.35164251507169,0.271558098770317,57.0037462068911,-4.18187253797257,NA,NA,1.49553261496504e-20,0.00442137059300455,1.00878742182741e-12,0.0592554859300399,0.130645163253066,0.0301764346972077,0.46788456525793,NA,NA
"ACMI",41,10,19,"Yes","Global_unavg",0.129892280637576,-3.79745936398685,-17.9955825669524,-12.3361521890759,2.58333896853722,-0.0556109214232896,14.4869149874089,44.1810970468071,17.0572367071829,8.83048746393617,8.34673697743497e-20,0.188848414916998,0.313261867879326,1.3152999797253e-05,0.92966546666734,0.371280838502857,0.0206555595366921,0.258243622328034,0.583303711829777
"ARUV",41,42,26,"Yes","Global_unavg",0.0523894606402945,-2.28040959202362,-21.5962761760837,-8.93718378183508,0.295803627409879,-0.456459938793923,6.28612635580904,20.3304624107999,9.34387890709832,1.14928963089105,5.0725254406847e-27,0.00192279766269449,0.131171399024461,0.619967901267069,0.15021709538469,0.677872532752289,0.0400173994309659,0.50426586634724,0.902612461692803
"CARU",41,33,23,"Yes","Global_unavg",0.0645812745020798,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822843,-0.932615993849836,12.8315383186532,1.96830717913648,7.32464849590912,-22.7139616874187,1.42756004345869e-28,0.02348608782029,0.0610342049335168,0.190808085986057,0.0550367641233625,0.36571695847442,0.890536699481394,0.600188763800969,0.138001616831087
"CEVE",41,26,20,"Yes","Global_unavg",0.122613139682342,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.64436854675124,-0.829574535003534,7.54267654835995,21.068293510195,-24.2180622172858,-4.93975799903236,6.81045494175324e-25,0.0529415145912754,0.0277241389573842,0.00390361176253725,0.0973248937005254,0.663254087779859,0.155074444879567,0.234929597800806,0.756179779009507
"EPAN",41,18,25,"Yes","Global_unavg",0.10372871330419,-3.27081353062761,-1.48934084073627,-25.4282138865056,2.4656011408071,0.118604988384699,-11.0296812042414,-2.03487575569281,17.103530469545,19.9041442281269,2.32207809980863e-23,0.87492688621109,0.0184441783337346,1.07669416969493e-06,0.78438035374023,0.42012750507961,0.872415014352205,0.242221495485365,0.148451445152154
"PAMY",41,127,104,"Yes","Global_unavg",0.0505106682100462,-0.704733383418328,-10.7565459077929,-11.1839878274356,0.74605617445453,-0.395911928092375,-2.89658554543031,-0.789754953191066,-7.44939326992155,4.22118072398564,1.36431722698456e-09,0.00202000752434979,0.00143191711834113,0.0534391719946707,0.0252483582195917,0.773199063892209,0.882344003002529,0.48569713367287,0.426262445962615
"VAME",41,95,115,"Yes","Global_unavg",0.10556520927962,-1.27363584585295,11.9305475767425,-23.606789619887,-1.62583256479809,0.390598521536855,46.3227126776532,-7.85130980747677,NA,NA,1.00673945392781e-20,0.00423355911258344,1.17227820471884e-13,0.0930903724044976,0.0284627047610806,0.0322465562381001,0.172750910613282,NA,NA
"ACMI",42,10,20,"Yes","Global_unavg",0.136954302924706,-3.79745936398687,-17.9955825669524,-12.336152189076,2.58792861673223,-0.0288090199060004,7.64803354040864,46.6357532762326,15.2359736981218,9.63286686566755,8.34673697743128e-20,0.188848414916997,0.313261867879323,1.36472477846735e-05,0.96385616986335,0.643415439102634,0.0151587735757009,0.321290781278394,0.544553197335089
"ARUV",42,42,28,"Yes","Global_unavg",0.0518462918285579,-2.28040959202362,-21.5962761760837,-8.93718378183507,0.638685690920854,-0.416672560203399,9.55262433861935,19.3783321819158,3.48093362547576,0.246161321087487,5.07252544068499e-27,0.00192279766269456,0.131171399024461,0.223425775078201,0.186384793649629,0.502827501041238,0.0499342312845696,0.795180216031958,0.97906625726097
"CARU",42,33,21,"Yes","Global_unavg",0.0619591858497053,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822844,-0.958634831825544,12.8315383186532,-4.24287190932694,7.32464849590912,-15.5519966740301,1.42756004345835e-28,0.0234860878202899,0.061034204933517,0.190808085986055,0.0499092980832051,0.365716958474419,0.782178990446944,0.600188763800968,0.301356669239369
"CEVE",42,26,20,"Yes","Global_unavg",0.130266862327096,-2.84636818813681,-17.3187334830163,-18.8379878475593,1.5209778934364,-0.874991511305722,9.3679958054202,17.7263540398187,-33.4293289096237,-7.43382667574016,6.81045494175274e-25,0.0529415145912762,0.0277241389573843,0.014907731178944,0.0900677048346887,0.605258703766526,0.243397554417923,0.152400933448468,0.653284865417861
"EPAN",42,18,27,"Yes","Global_unavg",0.0842099317079625,-3.27081353062761,-1.48934084073627,-25.4282138865056,2.3387105466104,0.307490843186856,-8.55354673200036,0.749840526780459,17.8433642357849,17.4237870443579,2.32207809980846e-23,0.87492688621109,0.0184441783337346,4.55445574499914e-06,0.463963481056525,0.531482471385715,0.951221614468136,0.222966729066618,0.196452329218857
"PAMY",42,127,107,"Yes","Global_unavg",0.050776943906762,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.751519518321534,-0.374742614096566,2.36524492623384,-0.85589077592,-5.72415455314256,0.261741551967611,1.36431722698465e-09,0.00202000752434982,0.00143191711834115,0.0480506479869261,0.0354732258968215,0.802941577432888,0.874684685106476,0.569635854928207,0.961649397034182
"VAME",42,95,105,"Yes","Global_unavg",0.0907615211635203,-1.2442965540079,11.5402764214853,-21.5261491631664,-1.83168184441479,0.2335763193753,50.3210800281665,-8.09341376243781,NA,NA,2.10542542338467e-20,0.00467216632482966,6.94372926680565e-12,0.0801877253111656,0.191529417533323,0.026351587289206,0.159185325588181,NA,NA
"ACMI",43,10,20,"Yes","Global_unavg",0.120770828972095,-3.79745936398687,-17.9955825669524,-12.336152189076,2.71933846784899,0.0786464206047905,18.9284328139019,42.8205962914183,7.7890389004213,3.9837868832396,8.34673697743155e-20,0.188848414916997,0.313261867879323,2.36510151718521e-06,0.897086032660077,0.252247675681706,0.021705962739075,0.612063034881726,0.804942334550423
"ARUV",43,42,28,"Yes","Global_unavg",0.0518462918285579,-2.28040959202362,-21.5962761760837,-8.93718378183507,0.638685690920854,-0.416672560203399,9.55262433861935,19.3783321819158,3.48093362547576,0.246161321087487,5.07252544068499e-27,0.00192279766269456,0.131171399024461,0.223425775078201,0.186384793649629,0.502827501041238,0.0499342312845696,0.795180216031958,0.97906625726097
"CARU",43,33,24,"Yes","Global_unavg",0.0672280001893718,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.67995855826411,-0.901069658172835,26.0393876184789,-2.46173540501309,-2.81529480932093,-22.6442288762138,1.42756004345852e-28,0.0234860878202899,0.0610342049335166,0.228525587189707,0.0656179130894069,0.104059805643444,0.866882957511356,0.859212031325586,0.136962037086736
"CEVE",43,26,21,"Yes","Global_unavg",0.1311939940055,-2.84636813273766,-17.318731666711,-18.8379863449601,1.74968543418177,-0.666568589897083,2.89538871588945,14.9840089140904,-30.6734935505444,3.61561461851144,6.66736697454402e-25,0.0528912696270083,0.0276975743009586,0.00255463366796736,0.139896326826949,0.870523063438748,0.285096417151476,0.150441190417635,0.801873098291016
"EPAN",43,18,27,"Yes","Global_unavg",0.108404005377337,-3.27081353062762,-1.48934084073627,-25.4282138865056,2.57844869404204,0.145725822865561,-5.39686834034244,5.24083705878225,22.1638871273333,15.2596353424901,2.32207809980817e-23,0.87492688621109,0.0184441783337345,1.93841757115879e-07,0.738091466250101,0.672144779373435,0.67950320926931,0.108841093265684,0.274670151756818
"PAMY",43,127,98,"Yes","Global_unavg",0.0504054121248507,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.310732176976176,-0.481573441406789,-1.78248690425599,-0.0111815310057584,0.396919355906279,-1.56878544269411,1.36431722698468e-09,0.00202000752434978,0.00143191711834115,0.41644812483241,0.00810981613076932,0.856493286586039,0.998394822236911,0.968546601382981,0.780086684996317
"VAME",43,95,108,"Yes","Global_unavg",0.0940536919787214,-1.25142213065895,11.6374464375859,-22.0443038969462,-1.85273794977396,0.282662867453381,51.1097494240229,-9.46307024304363,NA,NA,1.7743765133341e-20,0.00455715639589964,2.63537569715085e-12,0.0790081615258273,0.113046556963661,0.0252452668445207,0.10027521430052,NA,NA
"ACMI",44,10,16,"Yes","Global_unavg",0.131450337105832,-3.79745937337047,-17.9955828942424,-12.3361524275374,2.36094594330632,-1.23268644650265,15.143589516853,78.071671501196,11.0903611500193,-7.82293955833982,8.40491574835996e-20,0.188890779587471,0.313296208874165,0.000101379885743627,0.330466955125524,0.370706636028903,0.0288383512364779,0.48294877253687,0.72526498019304
"ARUV",44,42,29,"Yes","Global_unavg",0.0503528238804507,-2.28040959202361,-21.5962761760837,-8.9371837818351,0.638685690920854,-0.371521085517587,9.55262433861941,25.5318518444728,3.48093362547578,0.484798771814467,5.07252544068509e-27,0.00192279766269445,0.13117139902446,0.2234257750782,0.233826763069438,0.502827501041235,0.0083007092202443,0.795180216031956,0.957782314891349
"CARU",44,33,16,"Yes","Global_unavg",0.0733223123112425,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.132371211179223,-1.37635382961293,9.09573478357394,-3.71306373803633,-2.52705272418688,-25.1237791775362,1.42756004345863e-28,0.0234860878202897,0.0610342049335162,0.842374521699097,0.0216052348702513,0.646941629592934,0.83277373577627,0.898757305625695,0.1739020625947
"CEVE",44,26,23,"Yes","Global_unavg",0.136759819559492,-2.84636813273765,-17.318731666711,-18.8379863449601,1.94716091729973,-0.622013928539573,-2.58098655267384,16.0963616256108,-27.6600519030443,0.739237363622466,6.66736697454229e-25,0.0528912696270076,0.0276975743009583,0.000421928537995699,0.169202512990207,0.883490589539661,0.247731896336146,0.160969738307727,0.959314235201
"EPAN",44,18,28,"Yes","Global_unavg",0.0988314076255911,-3.27081353062761,-1.48934084073628,-25.4282138865056,2.50280455225364,0.340376969535795,-12.5792090773193,4.98672796166238,7.99403912975364,22.8304486181284,2.32207809980875e-23,0.87492688621109,0.0184441783337347,9.52402663861949e-07,0.411556928159075,0.390857921351901,0.673944193364288,0.609168131342962,0.0792360723357896
"PAMY",44,127,99,"Yes","Global_unavg",0.0506034567486332,-0.704733383418507,-10.7565459077998,-11.1839878274424,0.291739215565888,-0.440799322303819,-9.9507476726973,-0.287522169555696,-7.0038323387302,1.69873775354173,1.36432689821608e-09,0.00202001436926305,0.00143192205383579,0.469226738591396,0.0137930288971033,0.395776691933645,0.957800401051089,0.549864933015014,0.754714268433418
"VAME",44,95,112,"Yes","Global_unavg",0.0999002375931894,-1.25982267124558,11.7499670426598,-22.6441641131179,-1.58049022195315,0.325443261982636,50.6100111375861,-6.71195049505083,NA,NA,1.384974700208e-20,0.00442558131553291,6.64363041355998e-13,0.101124855263386,0.0682976968765229,0.0168336130583379,0.241939958583968,NA,NA
"ACMI",45,10,19,"Yes","Global_unavg",0.155252813345785,-3.79745937337047,-17.9955828942426,-12.3361524275376,2.67023149910212,-1.4296849250743,16.323165554124,86.7041091583106,11.9533364338639,-20.5240131682884,8.40491574836574e-20,0.188890779587468,0.313296208874163,4.38256297363712e-06,0.29383452287265,0.31819355097657,0.0221743525876444,0.431307404058536,0.400263734058874
"ARUV",45,42,27,"Yes","Global_unavg",0.0529914519090358,-2.28040959202362,-21.5962761760837,-8.93718378183506,0.29580362740988,-0.442796735685082,6.28612635580902,23.0192841568057,9.34387890709831,-2.20436861467262,5.07252544068352e-27,0.00192279766269452,0.131171399024462,0.619967901267068,0.166229856939832,0.67787253275229,0.0209303714034072,0.504265866347241,0.818192315848938
"CARU",45,33,20,"Yes","Global_unavg",0.0750514384890451,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.951943039820797,-1.19627386462704,17.0200051037368,2.97451111203065,3.62207594580243,-22.6110219240795,1.4275600434588e-28,0.0234860878202897,0.0610342049335168,0.0602269511495085,0.0254266341458178,0.213925508882792,0.848397125947723,0.789326677066505,0.180603378786948
"CEVE",45,26,21,"Yes","Global_unavg",0.132808809193723,-2.8463681881368,-17.3187334830163,-18.8379878475594,1.74968548956864,-0.710752987406971,2.89539053202251,11.9206626924879,-30.6734920484813,1.32519892723225,6.81045494175261e-25,0.0529415145912754,0.0277241389573842,0.00255582057283691,0.127630560785524,0.870530062036213,0.411962349466669,0.150453406533387,0.929449891746883
"EPAN",45,18,29,"Yes","Global_unavg",0.0979507578883283,-3.27081353062762,-1.48934084073624,-25.4282138865056,2.57844869404204,0.340646527412991,-5.39686834034247,2.68079764319169,22.1638871273332,21.7772578166642,2.32207809980863e-23,0.874926886211093,0.0184441783337345,1.93841757115884e-07,0.411094985452304,0.672144779373434,0.822130772118344,0.108841093265684,0.0963726538083156
"PAMY",45,127,110,"Yes","Global_unavg",0.0460659639483312,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.862987893606851,-0.293235234627417,-5.70356712040299,2.09341037705575,-7.68916617519705,5.35327509310569,1.36431722698462e-09,0.00202000752434978,0.00143191711834112,0.0275021227469401,0.0893860569335091,0.575491837983483,0.683724901394714,0.478963192727449,0.298808829279834
"VAME",45,95,116,"Yes","Global_unavg",0.104448856093134,-1.26463345112612,11.8134643952691,-22.9826451123693,-1.97319180064981,0.402227252228863,54.5019174954129,-6.67678747304412,NA,NA,1.18930753377976e-20,0.00435301037836762,2.870602231822e-13,0.0726853932883129,0.0237553121474763,0.0212164118221921,0.241760024860274,NA,NA
"ACMI",46,10,20,"Yes","Global_unavg",0.161037970287841,-3.79745937337048,-17.9955828942424,-12.3361524275375,2.67023149910212,-1.47028436805431,16.3231655541237,90.9700112789468,11.9533364338639,-14.6883244115562,8.40491574836505e-20,0.188890779587475,0.313296208874167,4.38256297363717e-06,0.305910990858069,0.318193550976579,0.0224553971944858,0.431307404058536,0.532182204541608
"ARUV",46,42,29,"Yes","Global_unavg",0.0503528238804507,-2.28040959202361,-21.5962761760837,-8.9371837818351,0.638685690920854,-0.371521085517587,9.55262433861941,25.5318518444728,3.48093362547578,0.484798771814467,5.07252544068509e-27,0.00192279766269445,0.13117139902446,0.2234257750782,0.233826763069438,0.502827501041235,0.0083007092202443,0.795180216031956,0.957782314891349
"CARU",46,33,19,"Yes","Global_unavg",0.0797559630291542,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.67995855826411,-1.3715402097142,26.039387618479,0.835016719194189,-2.81529480932091,-29.3507051502225,1.42756004345841e-28,0.02348608782029,0.0610342049335168,0.228525587189708,0.0214000566693052,0.104059805643443,0.960002589267008,0.859212031325587,0.113639728159142
"CEVE",46,26,20,"Yes","Global_unavg",0.1405039607099,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.74968548956865,-0.857568811268182,2.89539053202248,19.818626188387,-30.6734920484813,-1.52805530232069,6.81045494175362e-25,0.0529415145912756,0.0277241389573843,0.00255582057283687,0.0824170658638157,0.870530062036215,0.182382252881463,0.150453406533387,0.922714155333288
"EPAN",46,18,24,"Yes","Global_unavg",0.104968897053934,-3.27081353062761,-1.48934084073628,-25.4282138865056,2.3387105466104,-0.103426222746862,-8.55354673200036,8.75311925152248,17.8433642357849,4.87523968172358,2.32207809980875e-23,0.87492688621109,0.0184441783337344,4.55445574499925e-06,0.830266680479457,0.531482471385715,0.527359710828795,0.222966729066617,0.753158326650107
"PAMY",46,127,112,"Yes","Global_unavg",0.0557918960558099,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.778958142284126,-0.318549754306136,-8.92711360763324,-4.60336759952856,-0.286379053461351,3.75646518895888,1.36431722698465e-09,0.00202000752434979,0.00143191711834113,0.0448213078718009,0.0728156047790617,0.369668308682432,0.394966762078871,0.977866990420955,0.479869038053057
"VAME",46,95,113,"Yes","Global_unavg",0.107696829536629,-1.27336596808103,11.9270694778434,-23.588247535966,-1.91724551016666,0.35047668932091,53.5054827967301,-4.17675090040317,NA,NA,1.04815892626003e-20,0.00423966649067112,1.46246643812683e-13,0.0754534972538126,0.0505712275254726,0.0221866260419394,0.468223491541026,NA,NA
"ACMI",47,10,17,"Yes","Global_unavg",0.101933769124962,-3.79745936398687,-17.9955825669525,-12.336152189076,2.36094593392271,-0.0335308121787119,15.143589189563,43.1786915956159,11.0903609115578,10.1496802711011,8.34673697743497e-20,0.188848414916996,0.313261867879325,0.000101316615525053,0.956908253251281,0.370676596093592,0.0215329425420361,0.482930174211207,0.524227704413223
"ARUV",47,42,27,"Yes","Global_unavg",0.051961971329108,-2.28040959202362,-21.5962761760837,-8.93718378183511,0.29580362740988,-0.4306412257367,6.28612635580907,18.7081527831114,9.34387890709834,-0.95595306867666,5.0725254406845e-27,0.00192279766269448,0.13117139902446,0.619967901267067,0.175633041807708,0.677872532752287,0.0612629874098697,0.504265866347239,0.920078137492715
"CARU",47,33,18,"Yes","Global_unavg",0.0743186578082213,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822843,-1.32693133496303,12.8315383186532,0.687957494745729,7.32464849590912,-24.2698588768232,1.42756004345866e-28,0.0234860878202899,0.0610342049335169,0.190808085986056,0.0207316005569418,0.365716958474419,0.966957633370954,0.600188763800968,0.176576532044639
